slotId,deposit,burnRate,Adj_deposit,Adj_burnRate,owner,transactionHash,timestamp,gasUsed,gasPrice,ethSpent
39,1.00E+19,5.00E+13,10,5,0xED6F4Cd9288FB42F9E119F663B810bE25E857D0B,b'\x8f\x1a~\n\x17o\xb2\xb8}\xd1M>\xba!WH}\xad\x06\xb9\xded\xe8\xf9\x01i\x95~\xc3V\xcf\xa3',1625263368,197756,10000000000,0.00197756
32,1.00E+20,3.00E+13,100,3,0xED6F4Cd9288FB42F9E119F663B810bE25E857D0B,b'6\xb3\xdc:=\x80\xb2\x93d\x88\x0b\xb31\x83(\x07\xdd\xaf\xd5d\x06\xe2\xe2\t\x1e\xad\xfa\x08\x92\x17\xc8>',1625263676,197768,10000000000,0.00197768
5,8.70E+19,3.00E+13,87,3,0xED6F4Cd9288FB42F9E119F663B810bE25E857D0B,b'V\x11~\xac\xfe\xdb\xbf\r\xe4^Z\xc4h\xc2\xc4\\P\x80\xf9;\xb0\xed\x88\x85\x9f\xc0\x01\xd5\x14\xc3X\x94',1625263919,202615,10000000000,0.00202615
17,2.00E+19,2.00E+13,20,2,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'/\x18\xca\x97E\x85tZz\x0c\xcd\x0f\x08\xa7\xda0\xd4<\x07\x8d\xc2B{\xe4\xa5\xc5C\xb69\xdf\x8c\xc2',1625300680,197768,10000000000,0.00197768
28,2.72E+19,2.00E+13,27.24,2,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'\xdf\x89L\xf2\x11\xc9.\xd3\x90\xef9\xc9\xd4cf\xf3bt\xcf\xa3\xbc\xadj}\xef\xaeV\xc9\xa0\x00\xd4\xe6',1625300774,190862,10000000000,0.00190862
41,0,0,0,0,0x0000000000000000000000000000000000000000,b'q__\xe7\\\xd5\xd7Y\xc1\xebGf\xc7\x06T\xc2\xff\xb9\xa5e \x85\x1b\xc9\xd3\xdc\x80\x88`\x84\xec\x95',1625301023,122116,6000000000,0.000732696
12,4.20E+19,3.80E+13,42,3.8,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,b'bf\x18_\t\xa4\xe6+\xb9\xc9\x8a\x1d\xd5\xe7v;t\xeb\xf6\xa8\xa4\xa1KM\xdaf\xed9+\xa6\xd3e',1625301480,202615,6500000000,0.001316998
28,7.30E+19,5.00E+13,73,5,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,"b""?\xa4\x11\x92'\xb6y~\xd7Pe\xf2C\xd8[\\\xd5\xed)\xfeZ\x0b\xab^[M\xbd$\xb0\xb0Pj""",1625301480,190838,7100000000,0.00135495
39,6.10E+19,5.50E+13,61,5.5,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,"b'\x08\xa3{\xdcl\xff-\\\xee\x96\xa1\x0e8\xaa\xe50H#2\xd9""Cgc?\x8d\xa0\xbbm9\xd9\xd2'",1625301480,190838,7200000000,0.001374034
41,1.00E+19,7.00E+13,10,7,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'\x00\x17\xf8J\x1b3U\xfa\x87\x06\xb4\x8ap\xde\xa3\xcd\xfb\xe2\xb2\xea\xb2t\x0c\x9aN\xf8\xebYRQ99',1625302535,152409,10300000000,0.001569813
27,2.50E+19,3.00E+12,25,0.3,0x06C650735Ceed6E92c2F21981daa7DDb90A1D51d,b'\x05\x96v\xf5\xd8\x11\xbfu\x99\xdb\xb5&\xd7\xe9\x98\xbaW\x8f\xc2d\x04\xe7+\xcfCQY\xd4\xc9+`E',1625311258,197015,10000000000,0.00197015
41,1.55E+19,8.50E+13,15.5,8.5,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,b'z=\xf0\xda\xf5k\xfe\xb9\xea\xb4\xe1z\x1b\x8f\x8bV\xd8XBc\xd9\xcd5\x06e\x998\xe6\x02\x94\xba>',1625314895,190826,4500000000,0.000858717
27,5.40E+19,2.00E+13,54.04,2,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'\x83(z\xa0_{\xbf\xd8\x97\x13\x95\x8d\xbeV{&\x87\xa6m6\x11\xf7F\x7f\x93$\x86\xba\xe0;\xfbZ',1625315293,190862,10000000000,0.00190862
3,8.40E+19,2.00E+13,84,2,0xE890EB333d154fBb4242327228d3fFce125A5867,b'D9\x7f\x13\xaez.V\xc1\x18-^z\x12\t\xc1\x9ez|\xb4FB\x94\xa2\x9f\xce\x0f[\xc01&m',1625335706,202615,12000000000,0.00243138
14,0,0,0,0,0x0000000000000000000000000000000000000000,b'3\x15\xc8t&\xc5\xaf\x17\x16+DE\xea\x1f\x08FZ\x85\xadj\x98\xaf\x99\xc8*E\xff\x95{\xa01\xf9',1625344589,122116,10000000000,0.00122116
14,5.00E+19,2.00E+13,50,2,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'0d\xfc\x8a\xace\x05\x8b\xd9~P\x9d8\xf8\xf3\x13\t\x87+ \xe8n\xe9\xee\xd4\xedn\xc9\xfb\xdd\xf4\x1a',1625344634,152421,10000000000,0.00152421
7,4.92E+19,8.60E+13,49.18,8.6,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'\xffZWHZa\xf4\xf3<Y\xf3r\x1d\xac/.\xf7\xb4y\xb9\x17\x84`fYz\x0bO\x13v\xed)',1625344703,190862,10000000000,0.00190862
7,0,0,0,0,0x0000000000000000000000000000000000000000,"b'\x12""@\x1c\x83\x1a\x12\xba<N\x9f\xf9\x174\xb0\xfd\xf1\x8a\xed\x17\x89\xf9\x08K\x1c\xa2f\xacx\x17\xf38'",1625344754,110339,10000000000,0.00110339
7,5.80E+18,9.00E+13,5.8,9,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,"b""\x81yE\x945`Y\xf6\x8ep\xfc\x06\x0e\xb8\xe2\xc3dWM(\xc6\xff\xd4'\x1d;\xfdp\x0c\xc03L""",1625345116,152409,8000000000,0.001219272
7,7.00E+18,9.10E+13,7,9.1,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'\xdd#o\x04h)\x0f<\xce\xf4\xf5a\xb7e\x0e\xc0ik_d\xb4\xdd\x18\xc8S\x1a\x8dd\xd9\xcf\xc2\x83',1625346457,190826,11000000000,0.002099086
49,1.30E+19,7.11E+13,13,7.11,0xfDC09C96E5B7EBe2F6C36E1bc0B6a6A8C6571C82,b'\x12\x13\xe2\x92a%\xb5\x8b\x88M\x89b\x173\x9dp\x16\xfe\xa1\x1f\xdb0\x1fI\xf2\xa1yM\x8f\xc9\xb3~',1625400342,207926,5000000000,0.00103963
42,8.00E+19,7.00E+12,79.95,0.7,0xB3f31aD589Ba65df22ED16341EA623b685DD78E5,b'\x16\xe4\xfcK 8\xbb\xfd\xc6+\x1e{Y\x03\x01\xb4\x9d\xc0\x97\x1e\xfd\xd9\xf5\xfd\xb1B\x0b\xb7\x11\x01g\x10',1625409082,202615,14000000000,0.00283661
17,1.01E+20,2.01E+13,101,2.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'2k6$\x00V-\x1cB\x03*\xfc#\x8c\xa8R\xa7\xee\x92\x95\x12.\x99p\x83\x98\xf0\xec\x12\xcbh&',1625416412,190838,17000000000,0.003244246
14,1.02E+20,2.01E+13,102,2.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,"b""A/oW>\xe1nK\xae\xce\xcdi\x11\x8a5'\xd7\xcb \xa4\x19\xed\x89^5\x85\x8b^\xe2\x01\xb9&""",1625416600,190838,17000000000,0.003244246
36,1.03E+20,1.01E+13,103,1.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,"b""\xfa\xb3\xab\x82\xaf\xf2\x9d\xad\xbc\x92<?l`\xda^_\x80$\xd5rW\xdcY\xd4\xb17K\xcb'\xb8\x19""",1625416779,202615,19000000000,0.003849685
27,1.02E+20,2.21E+13,102,2.21,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,"b""\x88\xbd\xa4 \xa4\xd8'\x19\x85\xe2\x19\xad\x04_$G8\xa6\xf8\xf0\x9b\x0bv\x1dqM\xfc\xd0kV\xd7\xe6""",1625416916,190838,16000000000,0.003053408
42,1.02E+20,1.01E+13,102,1.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'\x1bC\x04\xbc\xa8dI\xe1\xa9\xb10x\x18\xfb\xed\xc3!\xcal\xe3\xda\xaf`O\xad\xc0b\x8a\x86!\xb6\xda',1625417090,190838,22000000000,0.004198436
3,1.02E+20,2.01E+13,102,2.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'\x80\x1fj\x9dB\x96Oa\\\xfeH\xb1yx\x89\x16`r\xde\x9d\xa5G\xceO\xc0\xcf\x08\x0f4\xa6\x89E',1625417299,190838,20000000000,0.00381676
37,1.03E+20,2.01E+13,103,2.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'\x9a\xd8\xb8\xd3k\x80\x93\x1f\xf1N\xce\xacA\x9c\x81\x96\xd7\x82\x81\n\xee\x85\xc1\xab\xd3I\xec\x0ez\xd8E\xc6',1625417357,202615,19000000000,0.003849685
36,1.51E+20,2.00E+13,151.2,2,0xB3f31aD589Ba65df22ED16341EA623b685DD78E5,b'\xec\xf1|\x08\xd2Y\xca\xaa\x1c\xd1E\xfa\xe7\x02\x02H\r\xaf\xba\x96\xe6\xd9\x08L \xf2D\xf0pLj\x1d',1625418770,190862,10500000000,0.002004051
16,1.88E+20,5.10E+12,187.5,0.51,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'T7\x1c0*\x04\x0cZ\xd3xc\x8b\xe4\xa9d7\xeb\xf3mc\x0b3ND\t8\xc7\x85\x1d\x14\x89:',1625419185,202615,19000000000,0.003849685
29,1.66E+20,2.01E+13,166,2.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'\x9c\xea\xf7/q\xd7v\xa0\x1fW\xb8\x1c\x8b)\x998\x8df\x97*}J<\xa9\xa7o:\x99\xd0\xa2\t\xec',1625419295,190838,20000000000,0.00381676
20,1.66E+20,2.51E+13,166,2.51,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'\xad\x8d\x85\xc7\xfb\xcb\x0f\xbd\x95H\x15\x97\xff \xf7\xb5\x0e\x13&\x06s\xe1\xc8\x12[\xe4\x8f\x89+\xf9m\x8c',1625419424,202615,22000000000,0.00445753
36,1.67E+20,2.01E+13,167,2.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,"b'\x03\x0e\xcaT\xe2\xd7g\x18:92\xe0\x9c\xda\x14\x0e\xdb\x92\xff\x97\xffO-\xdb\x8f,\x1f\x81wt9F'",1625419828,190838,17000000000,0.003244246
42,1.13E+20,3.00E+13,113,3,0xED6F4Cd9288FB42F9E119F663B810bE25E857D0B,b'H{f4\xc9\xe1JrpL\xe6\xc4>o\x80>\xd1\tW\xfc\xa6\x15\xa8\xb2[\xd0j\xca\xf7\x17f\x90',1625423126,190838,15000000000,0.00286257
24,5.10E+20,2.00E+13,510,2,0x26098C24cA52ae70FF173817E2285A7971c22139,"b""\xc2\x9d\x069A \xd0\x8fIL\x1c;\x9c\x0e\xdf5\xddR}\xee\x17To\xe8\xa2'\xaf\x10N\x9f\xf6\x0f""",1625429878,197804,10000000000,0.00197804
33,5.05E+20,2.00E+13,505,2,0x26098C24cA52ae70FF173817E2285A7971c22139,b'\x8ct\xc7k\x89\xfe{\xdf@T\xb2fR\xdb\xed:Gy\x85;E\xe2R\x05\x8eN\xe4P\x82\x11[Q',1625430038,197804,10000000000,0.00197804
34,5.50E+20,2.00E+13,550,2,0x26098C24cA52ae70FF173817E2285A7971c22139,b'\xa7\xf0?\xa1gp\x99\x17i!\x83l\xa2\x19\xdf\x1fRVv@\x92(e\xf1\xecC\xee\xc5g\xfd\xe8\xf4',1625430149,197804,10000000000,0.00197804
49,1.60E+19,7.50E+13,16,7.5,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,"b""isLs'\xc7Q\xb3\xc1\xcb\xed\xf8\xcd\xd7\xc3\x1bMVo\xd3\x8e\n\xeavjm\x1bn\xfd\xec'\xab""",1625433470,242126,5100000000,0.001234843
11,4.00E+18,9.10E+13,4,9.1,0xfDC09C96E5B7EBe2F6C36E1bc0B6a6A8C6571C82,b'\xb6\xda\x1e\xe0H\xb0F6v\xb6\xde\x01\x85\xb8\x06\x1e\xadW\x01{ 3\xa9n\xb1\x9b@Qd)\xe8\xa2',1625439442,190826,5000000000,0.00095413
7,8.00E+18,9.20E+13,8,9.2,0xfDC09C96E5B7EBe2F6C36E1bc0B6a6A8C6571C82,b'w\x11j\xbf\x16\x8c\x1c\xdd\xc84\xc4\x91{\xc0\x1cP\xa7D\xd2\xe7\xd1\xf9\xf0\t.\xb2f%\xcc\xc9\xd9Q',1625439550,190826,4000000000,0.000763304
18,2.28E+20,2.00E+13,228.15,2,0xE890EB333d154fBb4242327228d3fFce125A5867,"b""\xfe\x82\xac\x989\xfbs\xcf\xde\xe3\xb8\x14\xc8j|\xbe!\xe1j\xcc\xca!\xffz\xef%\x98t'\x14\xe1\x18""",1625443154,202651,10000000000,0.00202651
3,1.53E+20,3.00E+13,153,3,0x74fF67a092b57040B5EcC017887daf7aFFBF2DCb,"b""\xfa(\xdc\x84.xd\xf5\xd7\xfaY\x12'a9\xbf\x0b\xa6\xa38\x08j\xc1%D\x8bm\x88\x91\x12\nC""",1625468446,190838,10000000000,0.00190838
11,3.85E+18,9.20E+13,3.85,9.2,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,b'@fwaj\x9cr\x95\x95}\x11s\x1eb-b\xfb\x0fT\x1b\xbb\x1c\xa17L_\x91o\xdbK\x86=',1625468748,190826,4100000000,0.000782387
11,4.00E+18,9.30E+13,4,9.3,0xfDC09C96E5B7EBe2F6C36E1bc0B6a6A8C6571C82,"b""\x9e\x072M,|Kn'\x99\xdb\xa4\xbe\xbf\xea4\x1b\x97\xb9b\xce.\xa2UD\x1f\xd9\x16j\xc0\x1f)""",1625473062,190826,5000000000,0.00095413
5,1.02E+20,3.01E+13,102,3.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,"b'\xf6\xe7\x16ClK\xa0\xa0\x88<,\xdb\xfcj.P\xf2|\xf2$d\xa0Q\xc9""\x8dwAmT\x1a\x1c'",1625503828,190838,22000000000,0.004198436
32,1.03E+20,3.01E+13,102.94,3.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'\xcc\xa3\xcb\x8a\x14`\x1f\xad\x7f- \xd2q<\xd5@NHbC\xe9a@\xf3\xe8!PD;\xbd\x12e',1625503877,190838,20000000000,0.00381676
7,1.00E+20,9.30E+13,100,9.3,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'\xc2j\x07\xac\x94a[X\xccw9V\xaf\xa25\x90\xdd+\xadP=8\x82\x1f\x9b1\x1f\xb1\x9a%\x91m',1625590714,190838,65000000000,0.01240447
7,0,0,0,0,0x0000000000000000000000000000000000000000,"b""\x8c\x9bDo'\x01\x12\x88\xfa\x10\xd8\x97\xe8E\xc8G|\xad\xa0\x9e\xde5\x93\xa4B\xf9\x01\x1bz\xf2\xd1\xab""",1625592201,127439,76000000000,0.009685364
7,1.00E+20,3.00E+13,100,3,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'\xd8H\x9b%K\xe7\xe0\x05\xca\xa4;\xe8\x02\xfcx\xdb\xf88\xd0\xc4`\xd7\x16V\xe8\xa3\x97\xa64CO\xe3',1625592819,152421,70000000000,0.01066947
28,1.00E+20,6.00E+13,100,6,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'\xb6\xefx \x84=\xd1\xb8)s\x19\x1b\xeaY\x93\x83\x0b\xba\xfb\x87E\x9c\x15w\xf0\x1b\xf2r\x94\xcd\x128',1625593192,190838,71000000000,0.013549498
28,0,0,0,0,0x0000000000000000000000000000000000000000,b'o\xaa\x87\xca\x03\x88\xbfQ\xb4\xcb0\x93\xe4\xda\xcd\xb1\xad\xdc\xae\xe5\xaf4\xc6\xf9\xd2\x19=`\xd4\x00<\x97',1625593399,110339,71000000000,0.007834069
28,1.02E+20,3.00E+13,102,3,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'\x9b\x03\x0f\xbb\xad\xe5\x87\xba_j\xa3\xd5\x91f\xe7\xdfNB*7\x1b\x1f\xc9\x8d\x9a\r\xd6\xac\x84\xb9\x04\x8d',1625593569,152421,71000000000,0.010821891
39,2.01E+20,6.00E+13,201,6,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'li\x86\xa8C2\xe0\x04p\xb8im\xdd\xc5\xca\x8bB7\x17E%@\x9d\x12\xe1\xc9\xdc\xb5\xa4\xc4$\xfb',1625594174,190838,62000000000,0.011831956
39,0,0,0,0,0x0000000000000000000000000000000000000000,"b'>\xbe\x03\xe6+b\xf7\xc8\xcfR,lt:I\x9a\xa7\xcf}\xfaM\xb7S]FU\xe1l\xa5\x1a\x9e\x90'",1625594764,110339,60000000000,0.00662034
39,201,0,0,0,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,"b'\x96\xf8\x9c\xbf\xf6\xbbi\xe3.IC\x1c\xa3\xf1""!/\xf9/kC)I\xa2\x95\xeb\xc8\xbf\xb9/\xc0\r'",1625595135,132389,65000000000,0.008605285
39,0,0,0,0,0x0000000000000000000000000000000000000000,b'[\x9eM(\xda\xd2\xfe\xbe\x9euKep\xb4$\xf9\xcb\xfd\xbaTAt\x0c\xae[\xc5\\\xeaT\x02]\n',1625595798,100592,44000000000,0.004426048
39,2.01E+20,1.00E+11,201,0.01,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'l\xff\xc1U\x94^Lh\xb5\xd4\x82\xd0\x97\xcb\xda\x80\x1b\x9e\x9c\xda\xf6\x97\x8ag\xdbX\xc1\xda\xa7\xc9\xebk',1625595922,152409,44000000000,0.006705996
28,1.23E+20,3.20E+13,123,3.2,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,"b""\xde\xa9\xf6\xd2\xee\xf3\xd1\xad\xe9E|iWa\xcd\xb5^u'\xb4o\xd8uH\x1b\t\xd7\xe5\xa3\x8cm\xf3""",1625654943,190826,21200000000,0.004045511
36,2.10E+20,2.10E+13,210,2.1,0xbD75540343904343A49E084523596Ed8d9978d7b,"b""\x81'\x96I\xb2\xd7,\xd1HG\xd7\x1f\xc4\xb2S\xbd\x15\x17\xb8\xaaM\xb4\xd0\xb8'\x12\xee\xa6\x96\xdfOw""",1625659860,190838,33000000000,0.006297654
16,2.10E+20,6.90E+12,210,0.69,0xbD75540343904343A49E084523596Ed8d9978d7b,b'I\x06\xe4yt\xedg\xf9D\x82\x9e\x98\x92\x17_\xe8\xa0ew\xd6&\x99\x12i]\xdd\xf35R\xe2\xdc\x88',1625659962,190838,33000000000,0.006297654
39,4.09E+20,2.00E+11,408.71,0.02,0x2c39B8C5B9D31299449474A4D0bcd8F9A32751E4,b'\xb4\xc12\xc4K\xe93^\xaf\xce\x8c!\x1b\\\x07tf\x96}\xedO\xaf\x91\xfb\xf4\x0f\x1d.a\x87\x10V',1625699525,190826,38000000000,0.007251388
41,0,0,0,0,0x0000000000000000000000000000000000000000,b'\x9bh2\x8b\xd1[\xc3\x87\x10Ya\xb6f\xc2\xfe\x95\x89\x99\xd4a\xa2%\xc6Il\xbf\xe5\xab\x1a\x03\x1c\xf0',1625883227,110339,9300000000,0.001026153
49,0,0,0,0,0x0000000000000000000000000000000000000000,"b'\xf0\xdc\xa3\x18~\xb3=V\x05J,I\xcb\xfe$\xe0\xd3\xf2\xd0\xcfL:o\xb6\x88\x9a8t\xf5d\x90\xdc'",1625883227,110339,9200000000,0.001015119
41,1.50E+20,3.00E+13,150,3,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,"b""4\x80\xaf\x02\xcb\xc0\xa2\x84\xf9\xff\x87uokc\xa5K\x91:Q\xe0\xf0T!\xe33\x80\x1a\xf2'[\xdd""",1625885164,152421,13000001459,0.001981473
49,1.50E+20,3.00E+13,150,3,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,b'P\x07\xd4\xbbiE\xcc\xc4[\xbdR\x04\xb4+\x95\x85\xce\xd3D\rj\x82\xf5X\xdc\x8eqz\xcb\xd5R\n',1625886186,152421,14000000000,0.002133894
42,1.24E+20,3.01E+13,124.07,3.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,b'l9\xe4q\x8d[\xd2\x06\xfe\xd9*|\x07\t\xe2\xf1\x10\xacv\xdf\x14\xb6L\xbe<\xe0\xd1b\xdf\x9f\xda\x1e',1625967280,190838,10000000000,0.00190838
7,1.15E+20,3.01E+13,115,3.01,0x99CCF0db7783927E9a1Ad324e99b6964C587024A,"b'\xe7X=\xb4\xad\t?\xe8\xcbK,/\xfdvhQ\xbf\xaa\xa9*\xa6y({5\xc2\xf4o\x8c_\xf5Q'",1625967344,190838,10000000000,0.00190838
11,0,0,0,0,0x0000000000000000000000000000000000000000,"b""\xcc\xb71\x129x;\xb4\xcaOjlf\xa8%UzQp\x9d\x19_\xb3G'\\\x7f\xcd\x10\x89\xf0`""",1626040877,110339,9000000000,0.000993051
11,7.00E+18,0,7,0,0xfDC09C96E5B7EBe2F6C36E1bc0B6a6A8C6571C82,"b""\xab\x0b+\xa7\x1c\xda\x92'9D\xc3\x03E\x10\x02\xbb\x99\xc4l\xbc\x87\x14a\x8es\xad/\x05\xd5\x0c\x85\xcf""",1626041438,132449,7000000000,0.000927143
12,0,0,0,0,0x0000000000000000000000000000000000000000,"b""iD\xde\xc6\xa2\x96\x89h\xcc\xb0\xe0\xed\xbd\x84<'\xc9G,\x04;\x12xE\xff\x07gI\xbcb\x9c\xf9""",1626171079,110339,15010000000,0.001656188
28,0,0,0,0,0x0000000000000000000000000000000000000000,b'60\x05\xfe\xa5\x01 J\x10\x18\x9c\xe0\x10\xe5]dY{@U\xdb\xf9\xb3\x1dB\x821B\xa6\x80\x95\x98',1626171150,110339,15010000000,0.001656188
11,1.71E+19,10000000000,17.08,0,0x203165Bb2109f960e02Fe44d15f446EFEe1Db60D,b'\x86\xd9\x0fr*!\xb1\xbb7\x03\x00yC9!=\xa1\xc8#\x96V\xf5Qw\xfe\xc3\x0e9+\xbb\xe2\x05',1626382297,185967,36000000000,0.006694812
12,7.00E+18,3.00E+13,7,3,0xfDC09C96E5B7EBe2F6C36E1bc0B6a6A8C6571C82,"b""Y\xb1,\xd24\xff\xf7Q\xab\xf7o]\x8ei\xbe\x089\r\xf8{-\x91\x9fy\x84\xech\x0e\xcd\xb2'\xea""",1626412991,152409,20000000000,0.00304818
